Ranking,Rating,Number of Reviews,Price,City Part,City Ranking 1,City Ranking 2,Cuisine Norm,Days,Dif Days
2537.0,4.5,75.0,0,0.05195,-0.01148052479537795,0.05830948307932611,0.0110208,110.0,820.0
4590.0,3.5,74.0,1,0.05195,-0.06283023591718825,0.04210626586738018,0.0190208,203.0,483.0
667.0,4.5,424.0,2,0.143925,0.12727210736622654,0.12688184777125544,0.0270208,110.0,1349.0
12383.0,4.0,0.0,1,0.143925,-0.1656787786657401,0.03441759893826242,0.0110208,1173.0,504.0876149434008
4018.0,4.5,5.0,0,0.053875,-0.0465966225626741,0.015367644644342586,-0.012979199999999998,1147.0,340.0
441.0,4.5,89.0,1,0.0223,0.011287654320987656,0.01608180786771235,-0.012979199999999998,182.0,68.0
14529.0,3.0,2.0,1,0.143925,-0.2193380993745657,0.01748107811241717,-0.012979199999999998,735.0,159.0
478.0,4.0,1048.0,1,0.143925,0.13199792824878387,0.12837346120838722,0.035020800000000005,206.0,1786.0
1428.0,3.5,11.0,0,0.0149,-0.020834957983193274,0.0021951691171862467,-0.004979199999999999,1253.0,78.0
1972.0,4.0,0.0,1,0.0223,-0.027030303030303033,0.003994793706952602,-0.012979199999999998,575.7305018056379,504.0876149434008
6713.0,3.0,229.0,1,0.06835,-0.09951139773143065,0.014719667934562614,0.0190208,303.0,648.0
1230.0,5.0,0.0,1,0.0149,-0.015876638655462186,0.0037586348912973144,-0.012979199999999998,1380.0,504.0876149434008
4610.0,4.0,72.0,1,0.122425,0.007176465482026144,0.0839096688028467,0.0030208000000000014,1355.0,885.0
3318.0,2.5,36.0,1,0.02915,-0.05384618025751073,0.0030312174922006016,-0.004979199999999999,265.0,257.0
12165.0,3.5,8.0,1,0.122425,-0.1817371119281046,0.024284241055902867,-0.012979199999999998,132.0,226.0
2106.0,4.0,0.0,1,0.023725,-0.028955511603375526,0.005778733696093556,-0.012979199999999998,378.0,504.0876149434008
4350.0,4.5,2.0,1,0.053875,-0.054900475858867225,0.012747173138476259,-0.004979199999999999,1057.0,504.0876149434008
11476.0,3.5,26.0,1,0.122425,-0.16450859375000002,0.029721953791527523,-0.012979199999999998,322.0,354.0
9266.0,5.0,3.0,1,0.143925,-0.08774024061848505,0.05901738244905445,-0.012979199999999998,873.0,654.0
2380.0,3.0,128.0,1,0.0223,-0.03724175084175084,0.0007736952238761956,-0.012979199999999998,127.0,361.0
1707.0,3.5,15.0,1,0.018175,-0.02453374655647383,0.007626199745463144,-0.004979199999999999,286.0,582.0
1842.0,4.0,15.0,1,0.018175,-0.02791339531680441,0.0065604264891095995,-0.012979199999999998,1801.0,729.0
3206.0,4.5,44.0,0,0.143925,0.06378607974287699,0.10684371805232669,0.0190208,97.0,395.0
1223.0,4.0,747.0,1,0.05195,0.021385291285507948,0.06868017349164805,0.0270208,124.0,128.0
2397.0,4.5,5.0,1,0.02915,-0.030801416309012876,0.010301403196150482,-0.012979199999999998,1738.0,19.0
1684.0,3.5,17.0,1,0.023725,-0.018394382911392407,0.009110189460781373,-0.004979199999999999,291.0,842.0
1.0,5.0,327.0,0,0.0325,0.0325,0.034652293317339565,0.035020800000000005,144.0,712.0
11182.0,4.5,7.0,1,0.143925,-0.1356485623697012,0.04389605257844889,-0.012979199999999998,452.0,594.0
567.0,4.5,48.0,2,0.053325,0.03916836303939962,0.047112546082905625,0.0190208,155.0,466.0
5911.0,4.5,10.0,1,0.06835,-0.07945406147091108,0.021049519775591684,-0.012979199999999998,621.0,661.0
710.0,4.5,93.0,1,0.02715,0.009408663594470047,0.022829027985788328,0.0030208000000000014,138.0,1023.0
505.0,4.0,82.0,1,0.016475,0.0038558510638297874,0.011661870506004524,0.0030208000000000014,146.0,145.0
4454.0,3.5,167.0,1,0.143925,0.03258065931202224,0.09699433408650429,0.0030208000000000014,123.0,64.0
2078.0,4.0,67.0,1,0.0777,0.025758287737367234,0.06252400864316994,-0.004979199999999999,100.0,957.0
1097.0,4.0,5.0,1,0.009625,-0.01784635416666667,0.0009714708669702262,-0.012979199999999998,575.7305018056379,504.0876149434008
2236.0,4.0,154.0,1,0.05195,-0.003951901781415503,0.06068511307484278,0.0270208,305.0,415.0
1485.0,4.5,5.0,1,0.0265,-0.010635033050047215,0.006789725797830994,-0.004979199999999999,136.0,121.0
2525.0,4.0,33.0,0,0.053325,-0.009804596622889305,0.03165830496541036,-0.012979199999999998,856.0,576.0
788.0,5.0,11.0,1,0.0157,-0.004006379585326953,0.011471705709731096,-0.012979199999999998,575.7305018056379,504.0876149434008
12123.0,3.5,7.0,1,0.122425,-0.18068689746732028,0.024615712659525852,-0.012979199999999998,2585.0,504.0876149434008
549.0,3.5,88.0,1,0.01345,-0.000275512104283054,0.008638737496904372,0.0110208,192.0,278.0
14490.0,3.0,6.0,1,0.143925,-0.21836292998610143,0.01778887136134912,-0.012979199999999998,236.0,142.0
4066.0,4.5,13.0,1,0.053875,-0.04779717966573816,0.014988781294096852,-0.012979199999999998,600.0,504.0876149434008
10989.0,4.0,0.0,1,0.122425,-0.1523311070261438,0.0335654459573464,-0.012979199999999998,575.7305018056379,504.0876149434008
1602.0,4.5,99.0,0,0.06835,0.028310354921331868,0.05505866140027281,0.0030208000000000014,342.0,220.0
847.0,4.0,0.0,0,0.0094,-0.0118064,0.0038619139819346523,-0.012979199999999998,2629.0,504.0876149434008
1381.0,4.0,322.0,1,0.143925,0.1094190062543433,0.12124686367542437,0.0190208,113.0,1383.0
1907.0,4.0,5.0,1,0.023725,-0.023975263713080168,0.007349728239157242,-0.012979199999999998,89.0,794.0
12482.0,3.0,6.0,1,0.122425,-0.18966373059640523,0.021782419666653206,-0.012979199999999998,1258.0,435.0
2968.0,4.0,9.0,1,0.053875,-0.020334435933147633,0.02365528043096802,-0.012979199999999998,371.0,428.0
8661.0,4.5,14.0,1,0.122425,-0.09411921977124184,0.05193844341530607,-0.012979199999999998,775.0,671.0
1914.0,4.0,391.0,1,0.143925,0.09609169127866574,0.11704035594002105,0.0110208,385.0,954.0
13981.0,3.5,5.0,1,0.143925,-0.2056357192494788,0.02180596786664047,0.0030208000000000014,2226.0,593.0
8351.0,2.5,22.0,0,0.0777,-0.1311171869971033,0.013014654159629796,-0.012979199999999998,788.0,919.0
973.0,4.5,18.0,1,0.016825,-0.007511160714285714,0.008535043297746866,-0.004979199999999999,237.0,257.0
5729.0,4.5,23.0,0,0.143925,0.0007001216122307158,0.08693186248680591,-0.012979199999999998,194.0,205.0
407.0,5.0,9.0,1,0.0094,-0.0007770666666666667,0.007336846808215321,-0.012979199999999998,503.0,708.0
612.0,4.5,121.0,0,0.05195,0.036667645642753974,0.07350246560879319,0.0190208,107.0,515.0
1549.0,3.5,29.0,1,0.023725,-0.015015822784810126,0.010175939527683872,-0.012979199999999998,371.0,720.0
5799.0,5.0,3.0,1,0.05195,-0.09306978815599422,0.032564283593029174,-0.012979199999999998,1136.0,447.0
2347.0,3.0,22.0,1,0.0205,-0.038221611721611724,0.0024473366967665477,-0.012979199999999998,782.0,518.0
8363.0,5.0,0.0,1,0.122425,-0.08666769812091504,0.05429031336482151,-0.012979199999999998,1108.0,504.0876149434008
694.0,4.5,118.0,1,0.053325,0.03599187382739212,0.046110151485396995,0.0110208,368.0,375.0
127.0,4.0,173.0,2,0.009625,0.006466796875,0.008632663882914286,0.0110208,144.0,1301.0
251.0,4.5,1225.0,1,0.143925,0.13767391417651145,0.1301649757598629,0.0110208,141.0,1167.0
801.0,5.0,5.0,0,0.0157,-0.004331897926634768,0.011369068287689457,-0.012979199999999998,982.0,225.0
3867.0,4.5,33.0,0,0.143925,0.04725820882557331,0.10162701708965953,0.0190208,347.0,107.0
12293.0,3.5,8.0,1,0.143925,-0.16342838776928423,0.03512789105118231,-0.012979199999999998,876.0,553.0
1800.0,3.5,10.0,1,0.0205,-0.02452991452991453,0.0067657017713836495,-0.012979199999999998,1053.0,351.0
783.0,4.5,27.0,0,0.016825,-0.002754092261904762,0.010035189668303668,0.0030208000000000014,329.0,180.0
4761.0,4.0,57.0,1,0.122425,0.0034006944444444445,0.08271794946601167,-0.012979199999999998,429.0,440.0
2335.0,4.0,20.0,2,0.053875,-0.0045020891364902504,0.028651540862333638,-0.004979199999999999,182.0,667.0
699.0,4.0,628.0,1,0.143925,0.12647196838082,0.1266292994644395,0.0190208,196.0,1201.0
5597.0,3.5,4.0,1,0.053325,-0.0866406191369606,0.007411405724886644,-0.012979199999999998,1901.0,212.0
2738.0,4.0,5.0,1,0.036075,-0.032397451456310684,0.014373871628935282,-0.004979199999999999,2150.0,15.0
85.0,4.5,89.0,1,0.012025,0.009920624999999999,0.010053490472767736,0.0190208,228.0,472.0
8700.0,3.5,19.0,1,0.122425,-0.0950944189133987,0.051630648354799004,-0.012979199999999998,190.0,227.0
10376.0,3.5,68.0,1,0.122425,-0.13700297691993463,0.038403352934034234,0.0190208,430.0,657.0
12469.0,4.0,0.0,1,0.143925,-0.16782915218902017,0.033738875363694534,-0.012979199999999998,575.7305018056379,504.0876149434008
7452.0,2.5,238.0,1,0.06835,-0.11799315770215879,0.008887048844138072,0.0030208000000000014,196.0,683.0
1638.0,3.5,161.0,1,0.0265,-0.014463644948064212,0.005581786208216875,0.0110208,367.0,486.0
716.0,3.5,5870.0,1,0.053325,0.035441615853658535,0.04593650832677345,0.0590208,349.0,176.0
437.0,4.5,374.0,0,0.05195,0.04104475204622052,0.07488364583874474,0.0190208,114.0,646.0
9829.0,5.0,4.0,1,0.143925,-0.10181768589298124,0.05457411067601116,-0.012979199999999998,560.0,416.0
1655.0,4.0,178.0,1,0.143925,0.10256781619179986,0.11908441879831272,0.0190208,211.0,150.0
2770.0,4.0,32.0,1,0.036075,-0.033198006241331485,0.014121283000639879,-0.004979199999999999,683.0,1089.0
5603.0,3.5,8.0,1,0.06835,-0.07175124405415294,0.023480435445213818,-0.012979199999999998,869.0,830.0
8053.0,4.0,30.0,0,0.143925,-0.05740997220291869,0.06859054170429689,0.0110208,100.0,649.0
1051.0,3.5,54.0,1,0.016475,-0.009814893617021276,0.007350847285775364,0.0110208,137.0,777.0
2693.0,4.0,89.0,1,0.122425,0.05511125408496732,0.0990389798539243,0.0190208,107.0,275.0
5740.0,3.5,256.0,1,0.122425,-0.021079304534313725,0.0749915042291807,0.0110208,121.0,869.0
42.0,4.5,193.0,1,0.023725,0.02269891877637131,0.02207286805229178,0.0110208,236.0,1017.0
331.0,4.5,9.0,0,0.0094,0.001128,0.007937062478209255,0.0190208,575.7305018056379,504.0876149434008
3746.0,4.0,5.0,1,0.053325,-0.04034391416510318,0.02202110966180377,-0.012979199999999998,190.0,504.0876149434008
673.0,4.5,10.0,1,0.018175,0.0013518595041322314,0.015789233427459925,-0.012979199999999998,157.0,410.0
1293.0,4.0,158.0,2,0.0777,0.04538960411972964,0.06871958384954313,0.0190208,222.0,261.0
2334.0,4.0,225.0,1,0.143925,0.085589867095205,0.11372565941306158,0.0030208000000000014,142.0,1059.0
960.0,3.5,12.0,1,0.0094,-0.014638933333333333,0.002969488051548935,-0.012979199999999998,144.0,549.0
4462.0,3.5,15.0,1,0.053325,-0.05825231003752345,0.01636981413569212,0.0030208000000000014,181.0,798.0
9590.0,4.0,5.0,1,0.143925,-0.0958416478457262,0.05646033084254286,-0.012979199999999998,126.0,329.0
1080.0,4.0,0.0,1,0.012025,-0.015006197916666665,0.0021954990977450357,-0.012979199999999998,160.0,922.0
2967.0,4.0,241.0,1,0.05195,-0.022235700529610016,0.054915725942873715,0.0110208,231.0,1011.0
1180.0,4.5,385.0,2,0.143925,0.11444487925642807,0.12283318272761211,-0.012979199999999998,132.0,606.0
5861.0,3.0,141.0,1,0.122425,-0.024104922385620915,0.07403655032350497,0.0030208000000000014,247.0,427.0
3650.0,3.5,690.0,1,0.143925,0.05268415132036136,0.10333961029525526,-0.004979199999999999,575.7305018056379,504.0876149434008
939.0,5.0,4.0,1,0.0205,-0.002978632478632479,0.013562982080790095,0.0110208,248.0,279.0
902.0,3.5,33.0,1,0.0205,-0.0020525030525030525,0.013855083557500938,-0.004979199999999999,818.0,323.0
6546.0,3.5,4.0,1,0.0777,-0.08597766334084327,0.027260530908042032,-0.012979199999999998,890.0,504.0876149434008
5609.0,4.0,13.0,1,0.06835,-0.07190129893889498,0.023433079945156244,0.0030208000000000014,959.0,429.0
1001.0,3.5,93.0,1,0.016475,-0.008562993920972645,0.007745629631950196,-0.004979199999999999,176.0,949.0
936.0,4.0,233.0,0,0.05195,0.02856374578719307,0.0709453090687686,-0.004979199999999999,263.0,475.0
13423.0,4.0,66.0,2,0.122425,-0.2131935355392157,0.014355877309290645,0.0030208000000000014,358.0,297.0
986.0,3.5,59.0,1,0.0205,-0.004155067155067155,0.013191934259022261,0.0030208000000000014,651.0,562.0
2791.0,3.0,19.0,1,0.02715,-0.04266428571428572,0.00640191621593165,-0.012979199999999998,90.0,561.0
433.0,4.5,43.0,1,0.023725,0.012913607594936708,0.018986140080744538,-0.004979199999999999,101.0,396.0
1050.0,4.0,27.0,1,0.022325,-0.003929400224215247,0.01406001869236646,-0.012979199999999998,720.0,525.0
1443.0,4.0,2.0,1,0.016825,-0.019278645833333333,0.004824154907422141,-0.012979199999999998,1112.0,530.0
1133.0,4.5,32.0,0,0.036075,0.007755374479889043,0.027042770016876595,0.0030208000000000014,575.7305018056379,504.0876149434008
19.0,4.5,426.0,1,0.02715,0.026699585253456223,0.028283681629695565,0.0270208,226.0,340.0
6046.0,4.5,17.0,1,0.122425,-0.028730867034313726,0.07257649683135611,-0.012979199999999998,238.0,260.0
13180.0,3.5,9.0,1,0.122425,-0.20711729473039217,0.016273677301680764,-0.004979199999999999,983.0,502.0
659.0,3.5,31.0,1,0.0094,-0.007093866666666667,0.0053466580077091205,0.0110208,321.0,462.0
287.0,4.0,1284.0,1,0.05195,0.04479655753490612,0.07606751460727464,0.035020800000000005,313.0,406.0
164.0,4.5,602.0,1,0.143925,0.13984929204308547,0.1308515914690188,0.0190208,179.0,734.0
2072.0,4.0,228.0,1,0.05195,0.00015007221954742417,0.06197947626176881,0.0110208,213.0,1233.0
7917.0,4.0,25.0,0,0.122425,-0.07551542075163399,0.057810226108056056,-0.004979199999999999,693.0,252.0
2159.0,4.5,50.0,1,0.06835,0.014380259787778996,0.05066249247826135,-0.012979199999999998,855.0,869.0
2239.0,3.0,157.0,1,0.0205,-0.03551831501831502,0.0032999572233819896,0.0030208000000000014,111.0,646.0
618.0,5.0,24.0,1,0.036075,0.020639303051317615,0.031107868253505738,0.0110208,118.0,200.0
1125.0,4.0,52.0,1,0.02715,-0.0009758986175115209,0.019553078257537233,0.0110208,183.0,1172.0
1059.0,4.0,468.0,1,0.143925,0.11747040479499653,0.12378813101275996,0.035020800000000005,119.0,954.0
1960.0,1.0,0.0,1,0.016825,-0.03222287946428571,0.0007421776780649448,-0.012979199999999998,1421.0,504.0876149434008
1852.0,4.0,20.0,1,0.022325,-0.024001877802690582,0.0077286683323002595,-0.012979199999999998,489.0,925.0
1540.0,4.0,94.0,1,0.0777,0.039212616672030895,0.06677014808397093,-0.004979199999999999,757.0,1264.0
7201.0,3.5,21.0,1,0.0777,-0.10235793369810108,0.022090974525654214,-0.012979199999999998,2577.0,504.0876149434008
1198.0,4.0,22.0,0,0.0223,-0.0076585858585858585,0.010105407005729903,-0.012979199999999998,2083.0,508.0
4518.0,4.0,0.0,1,0.053325,-0.05965296669793621,0.01592781336828674,-0.012979199999999998,803.0,775.0
4069.0,4.0,40.0,1,0.122425,0.020704227941176472,0.08817933874475227,-0.012979199999999998,216.0,329.0
5555.0,3.5,82.0,1,0.122425,-0.016453359885620914,0.07645155772132955,-0.004979199999999999,575.7305018056379,504.0876149434008
3906.0,4.0,110.0,0,0.053875,-0.043795322655524604,0.016251659128249298,-0.004979199999999999,183.0,209.0
1275.0,4.0,140.0,1,0.06835,0.03648834613977314,0.057639536153410595,0.0030208000000000014,118.0,161.0
2320.0,3.0,0.0,1,0.0223,-0.03574006734006734,0.0012473861772697849,-0.012979199999999998,575.7305018056379,504.0876149434008
1224.0,4.0,15.0,0,0.01345,-0.017181936685288644,0.0033086206683756235,-0.004979199999999999,716.0,495.0
7215.0,4.0,41.0,0,0.143925,-0.03645633252258512,0.07520415048903983,0.0270208,1066.0,180.0
6830.0,3.5,109.0,1,0.122425,-0.04833487030228758,0.06638902689706042,-0.004979199999999999,595.0,619.0
889.0,4.0,612.0,1,0.122425,0.10022046568627452,0.1132764744476353,0.0190208,414.0,924.0
894.0,4.5,142.0,1,0.0777,0.05536781461216608,0.071868672393929,-0.004979199999999999,575.7305018056379,504.0876149434008
4056.0,5.0,26.0,0,0.143925,0.04253238794301598,0.10013540365252778,0.0110208,155.0,72.0
132.0,4.0,209.0,1,0.009625,0.006341471354166666,0.00859317319726509,0.0270208,202.0,950.0
13864.0,3.5,14.0,1,0.143925,-0.20271021108408616,0.022729347613436316,0.0030208000000000014,145.0,253.0
1935.0,3.5,2.0,1,0.0205,-0.027909035409035412,0.005699926113114346,-0.004979199999999999,1182.0,504.0876149434008
3707.0,4.0,17.0,1,0.05195,-0.040744607607125664,0.049075306684792874,0.0030208000000000014,615.0,299.0
1649.0,5.0,2.0,1,0.036075,-0.005153571428571428,0.022969778385613218,-0.012979199999999998,128.0,211.0
195.0,4.5,160.0,1,0.016825,0.01196778273809524,0.014677747909816302,0.0190208,200.0,92.0
438.0,3.0,32.0,1,0.004575,-0.0064100274725274724,0.0007274054818924071,-0.004979199999999999,244.0,149.0
1865.0,4.5,53.0,1,0.06835,0.02173294914013904,0.05298291198108248,-0.004979199999999999,142.0,188.0
1681.0,4.5,6.0,1,0.0265,-0.015539660056657224,0.005242299918325325,-0.012979199999999998,2501.0,504.0876149434008
3484.0,3.0,150.0,1,0.0325,-0.05464203233256351,0.007159369029345555,0.0110208,229.0,471.0
1084.0,5.0,0.0,0,0.018175,-0.008937293388429753,0.012544545958116911,0.0030208000000000014,733.0,144.0
804.0,4.5,124.0,1,0.06835,0.04826765459202341,0.061356942907930166,0.0190208,203.0,132.0
126.0,4.0,125.0,2,0.004575,0.0014328296703296703,0.003194258855266657,0.0110208,176.0,1173.0
1154.0,4.0,359.0,2,0.06835,0.03951445298207098,0.058594538737905,0.0110208,296.0,561.0
3231.0,4.0,74.0,1,0.05195,-0.02883887818969668,0.052832116910261094,-0.012979199999999998,283.0,1572.0
5083.0,3.5,91.0,1,0.122425,-0.004650949754901961,0.08017666717156881,-0.004979199999999999,213.0,201.0
6291.0,2.0,10.0,1,0.053875,-0.10344800371402042,-0.0025731135870856103,0.0110208,374.0,469.0
1031.0,4.0,1037.0,1,0.05195,0.02618760231102552,0.07019552551536633,-0.004979199999999999,316.0,1091.0
8029.0,4.5,13.0,1,0.143925,-0.056809867963863794,0.06877995293440886,-0.012979199999999998,295.0,202.0
496.0,4.5,331.0,1,0.06835,0.05597047200878155,0.0637878585775523,0.0190208,160.0,1185.0
1032.0,4.5,15.0,1,0.0204,-0.005406625766871166,0.013089243553233086,-0.004979199999999999,197.0,484.0
4173.0,1.0,0.0,1,0.036075,-0.06829733009708738,0.0030468503288132998,-0.004979199999999999,2296.0,504.0876149434008
1939.0,4.0,9.0,1,0.023725,-0.02477610759493671,0.007097106001076649,-0.012979199999999998,1125.0,610.0
1634.0,4.0,187.0,1,0.06835,0.027510062202707644,0.05480609873329908,0.0030208000000000014,264.0,438.0
2950.0,3.5,26.0,1,0.0777,0.003951271322819441,0.05564179006997578,-0.012979199999999998,64.0,809.0
8383.0,4.0,131.0,1,0.122425,-0.08716780024509804,0.054132469744048665,0.0030208000000000014,805.0,186.0
3676.0,3.5,352.0,1,0.143925,0.052034038394718554,0.1031344147959673,-0.004979199999999999,189.0,146.0
355.0,4.0,83.0,1,0.01345,0.004583519553072625,0.010170652555770413,0.0190208,212.0,586.0
5636.0,5.0,0.0,0,0.05195,-0.08899282619162253,0.03385075432149833,-0.012979199999999998,474.0,612.0
2958.0,4.0,153.0,1,0.05195,-0.022010592200288878,0.054986758068985515,0.0110208,1285.0,117.0
4985.0,3.5,6.0,1,0.053325,-0.07133344277673545,0.012241842682959728,-0.012979199999999998,782.0,368.0
11620.0,3.5,20.0,1,0.122425,-0.16810932904411766,0.028585479721963007,-0.012979199999999998,367.0,91.0
14201.0,3.0,19.0,0,0.143925,-0.2111366747741487,0.02006969825728075,0.0270208,532.0,412.0
7707.0,4.0,30.0,1,0.143925,-0.048758469423210556,0.07132122027174445,0.0030208000000000014,113.0,199.0
4110.0,4.0,5.0,1,0.053325,-0.049448182457786115,0.019148104673668797,-0.012979199999999998,383.0,322.0
5664.0,3.5,62.0,1,0.0777,-0.06392056646282589,0.03422167400615815,-0.012979199999999998,1038.0,1370.0
11825.0,4.0,12.0,1,0.143925,-0.15172635510771368,0.038821410038365714,-0.004979199999999999,378.0,852.0
4540.0,4.5,19.0,1,0.05195,-0.06157963408762639,0.042500888790223484,-0.012979199999999998,235.0,268.0
4166.0,5.0,3.0,1,0.0777,-0.026458513035082076,0.04604456783946648,-0.012979199999999998,1853.0,504.0876149434008
1383.0,3.5,36.0,0,0.01345,-0.021164338919925512,0.002053082037655518,0.0110208,115.0,345.0
1807.0,4.0,156.0,0,0.053325,0.008153822701688556,0.03732538623321506,0.0030208000000000014,2029.0,687.0
12561.0,4.0,0.0,1,0.143925,-0.17012955177206393,0.03301279898159865,-0.012979199999999998,2274.0,504.0876149434008
4715.0,3.5,25.0,1,0.06835,-0.04954312111233077,0.030489049453734783,0.0270208,264.0,714.0
1307.0,4.0,34.0,1,0.018175,-0.014519972451790633,0.01078404643095513,-0.004979199999999999,1803.0,234.0
112.0,4.5,290.0,1,0.0777,0.07492410685548762,0.0780405702428256,0.0190208,127.0,1339.0
1262.0,4.5,4.0,1,0.016475,-0.015097910334346504,0.005684865784917574,-0.004979199999999999,901.0,460.0
566.0,4.5,53.0,1,0.0223,0.008159147025813693,0.01509495171480904,-0.004979199999999999,1574.0,504.0876149434008
3133.0,4.0,18.0,1,0.06835,-0.009978649835345773,0.042975116302248484,-0.012979199999999998,1150.0,248.0
14243.0,3.0,21.0,1,0.143925,-0.2121868571924948,0.019738228604584806,-0.012979199999999998,1481.0,85.0
1041.0,4.5,19.0,1,0.02715,0.001126036866359447,0.020216162057954325,-0.004979199999999999,203.0,122.0
